Date,Agent Name,Split/Skill,ACD Calls,Avg ACD Time,Avg ACW Time,ACD Time,ACW Time,Agent Ring Time,Other Time,AUX Time,Avail Time,Staffed Time,Assists,Trans Out,Held Calls,Avg Hold Time,TOTAL_I_ACDHOLD
2014-10-02,dilipd,YSM Tier 3 Small Biz,8,169.25,0,1354,0,21,230,23277,18193,43075,0,0,0,,0
2014-10-02,bhuvanes,YSB Cancel Save,0,,,0,0,0,1329,18095,13216,32640,0,0,0,,0
2014-10-02,bhuvanes,VHT MS Tech,0,,,0,0,0,1329,18095,13216,32640,0,0,0,,0
2014-10-02,bhuvanes,YSB Outbound,0,,,0,0,0,1329,18095,13216,32640,0,0,0,,0
2014-10-02,bhuvanes,YSB MerchantSolution,1,300,4,300,4,6,1019,18095,13216,32640,0,0,0,,0
2014-10-02,bhuvanes,375,2,436.5,33,873,66,18,372,18095,13216,32640,0,0,0,,0
2014-10-02,yamuna,YSB T3 Billing,0,,,0,0,0,1863,68028,7225,77116,0,0,0,,0
2014-10-02,yamuna,YSM Tier 3 Small Biz,3,346.3333435,269.6666565,1039,809,10,5,68028,7225,77116,0,0,0,,0
2014-10-02,bharath1,YSB Cancel Save,0,,,0,0,0,1475,6013,3562,11050,0,0,0,,0
2014-10-02,bharath1,YSB Managed Accounts,0,,,0,0,0,1475,6013,3562,11050,0,0,0,,0
2014-10-02,bharath1,YSB Outbound,0,,,0,0,0,1475,6013,3562,11050,0,0,0,,0
2014-10-02,bharath1,YSB MerchantSolution,1,1294,169,1294,169,12,0,6013,3562,11050,0,0,0,,0
2014-10-02,bharath1,375,0,,,0,0,0,1475,6013,3562,11050,0,0,0,,0
2014-10-02,abduljab,YSB T3 Billing,0,,,0,0,0,49,25178,4252,29479,0,0,0,,0
2014-10-02,abduljab,YSM Tier 3 Small Biz,2,21,0,42,0,7,0,25178,4252,29479,0,0,0,,0
2014-10-02,maryjert,YSB Cancel Save,0,,,0,0,0,0,6593,5124,11717,0,0,0,,0
2014-10-02,maryjert,YSB Managed Accounts,0,,,0,0,0,0,6593,5124,11717,0,0,0,,0
2014-10-02,maryjert,YSB Outbound,0,,,0,0,0,0,6593,5124,11717,0,0,0,,0
2014-10-02,maryjert,YSB MerchantSolution,0,,,0,0,0,0,6593,5124,11717,0,0,0,,0
2014-10-02,maryjert,375,0,,,0,0,0,0,6593,5124,11717,0,0,0,,0
2014-10-02,ancilava,YSB Cancel Save,0,,,0,0,0,0,24348,8895,33243,0,0,0,,0
2014-10-02,ancilava,YSB Managed Accounts,0,,,0,0,0,0,24348,8895,33243,0,0,0,,0
2014-10-02,ancilava,YSB Outbound,0,,,0,0,0,0,24348,8895,33243,0,0,0,,0
2014-10-02,ancilava,YSB MerchantSolution,0,,,0,0,0,0,24348,8895,33243,0,0,0,,0
2014-10-02,ancilava,375,0,,,0,0,0,0,24348,8895,33243,0,0,0,,0
2014-10-02,haritas,YSB Cancel Save,0,,,0,0,0,4146,11909,18448,34503,0,0,0,,0
2014-10-02,haritas,YSB Managed Accounts,0,,,0,0,0,4146,11909,18448,34503,0,0,0,,0
2014-10-02,haritas,YSB Outbound,0,,,0,0,0,4146,11909,18448,34503,0,0,0,,0
2014-10-02,haritas,YSB MerchantSolution,3,444,44.33333206,1332,133,38,2643,11909,18448,34503,0,0,0,,0
2014-10-02,haritas,375,3,848,18.66666603,2544,56,35,1511,11909,18448,34503,0,0,0,,0
2014-10-02,sanjanak,YSB Cancel Save,0,,,0,0,0,13894,8954,4450,27298,0,0,0,,0
2014-10-02,sanjanak,YSB Managed Accounts,3,657.333313,372,1972,1116,27,10779,8954,4450,27298,0,0,1,896,896
2014-10-02,sanjanak,YSB Outbound,0,,,0,0,0,13894,8954,4450,27298,0,0,0,,0
2014-10-02,sanjanak,YSB MerchantSolution,7,758,243.2857208,5306,1703,45,6840,8954,4450,27298,0,0,3,619,1857
2014-10-02,sanjanak,375,2,483.5,227.5,967,455,18,12454,8954,4450,27298,0,0,1,207,207
2014-10-02,eshanan,YSB Cancel Save,2,790,267,1580,534,18,18942,7690,3682,32446,0,0,1,206,206
2014-10-02,eshanan,YSB Managed Accounts,1,482,119,482,119,3,20470,7690,3682,32446,0,0,0,,0
2014-10-02,eshanan,YSB Outbound,0,,,0,0,0,21074,7690,3682,32446,0,0,0,,0
2014-10-02,eshanan,YSB MerchantSolution,5,910.2000122,381,4551,1905,64,14554,7690,3682,32446,0,0,1,609,609
2014-10-02,eshanan,375,5,1601.400024,315.6000061,8007,1578,33,11456,7690,3682,32446,0,0,3,461.6666565,1385
2014-10-02,jitender,YSB Cancel Save,0,,,0,0,0,15,23361,8422,31798,0,0,0,,0
2014-10-02,jitender,YSB Managed Accounts,0,,,0,0,0,15,23361,8422,31798,0,0,0,,0
2014-10-02,jitender,YSB Outbound,0,,,0,0,0,15,23361,8422,31798,0,0,0,,0
2014-10-02,jitender,YSB MerchantSolution,0,,,0,0,15,0,23361,8422,31798,0,0,0,,0
2014-10-02,jitender,375,0,,,0,0,0,15,23361,8422,31798,0,0,0,,0
2014-10-02,arifha,YSB Cancel Save,1,683,247,683,247,5,5273,17430,9021,32659,0,0,1,147,147
2014-10-02,arifha,YSB Managed Accounts,0,,,0,0,0,6208,17430,9021,32659,0,0,0,,0
2014-10-02,arifha,YSB Outbound,0,,,0,0,0,6208,17430,9021,32659,0,0,0,,0
2014-10-02,arifha,YSB MerchantSolution,3,434.6666565,63,1304,189,15,4700,17430,9021,32659,0,0,1,257,257
2014-10-02,arifha,375,4,604.25,231.25,2417,925,18,2848,17430,9021,32659,0,0,0,,0
2014-10-02,thahasee,YSB Cancel Save,0,,,0,0,0,21038,10769,2724,34531,0,0,0,,0
2014-10-02,thahasee,YSB Managed Accounts,2,2349.5,343,4699,686,22,15631,10769,2724,34531,0,0,1,383,383
2014-10-02,thahasee,YSB Outbound,0,,,0,0,0,21038,10769,2724,34531,0,0,0,,0
2014-10-02,thahasee,YSB MerchantSolution,5,2001.599976,341.6000061,10008,1708,39,9283,10769,2724,34531,0,0,2,270,540
2014-10-02,thahasee,375,2,1309.5,274.5,2619,549,15,17855,10769,2724,34531,0,0,1,155,155
2014-10-02,suganyab,YSB Cancel Save,1,1634,266,1634,266,12,13795,13284,4498,33489,0,0,1,253,253
2014-10-02,suganyab,YSB Managed Accounts,1,367,70,367,70,10,15260,13284,4498,33489,0,0,2,160.5,291
2014-10-02,suganyab,YSB Outbound,0,,,0,0,0,15707,13284,4498,33489,0,0,0,,0
2014-10-02,suganyab,YSB MerchantSolution,10,589,253.1000061,5890,2531,109,7177,13284,4498,33489,0,0,9,280.777771,2326
2014-10-02,suganyab,375,1,989,429,989,429,14,14275,13284,4498,33489,0,0,1,986,986
2014-10-02,amreenb,YSB Cancel Save,0,,,0,0,0,9392,14060,10700,34152,0,0,0,,0
2014-10-02,amreenb,YSB Managed Accounts,0,,,0,0,0,9392,14060,10700,34152,0,0,0,,0
2014-10-02,amreenb,YSB Outbound,0,,,0,0,0,9392,14060,10700,34152,0,0,0,,0
2014-10-02,amreenb,YSB MerchantSolution,7,513.1428833,141.4285736,3592,990,38,4772,14060,10700,34152,0,0,2,370,740
2014-10-02,amreenb,375,3,525,136,1575,408,19,7390,14060,10700,34152,0,0,2,649,1298
2014-10-02,deenavb,YSB Cancel Save,0,,,0,0,0,0,5150,0,5150,0,0,0,,0
2014-10-02,deenavb,YSB Managed Accounts,0,,,0,0,0,0,5150,0,5150,0,0,0,,0
2014-10-02,deenavb,YSB Outbound,0,,,0,0,0,0,5150,0,5150,0,0,0,,0
2014-10-02,deenavb,YSB MerchantSolution,0,,,0,0,0,0,5150,0,5150,0,0,0,,0
2014-10-02,deenavb,375,0,,,0,0,0,0,5150,0,5150,0,0,0,,0
2014-10-02,lohitv,YSB Cancel Save,0,,,0,0,0,7510,25618,0,33128,0,0,0,,0
2014-10-02,lohitv,YSB Managed Accounts,0,,,0,0,0,7510,25618,0,33128,0,0,0,,0
2014-10-02,lohitv,YSB Outbound,0,,,0,0,0,7510,25618,0,33128,0,0,0,,0
2014-10-02,lohitv,YSB MerchantSolution,2,3568,181,7136,362,12,0,25618,0,33128,0,0,0,,0
2014-10-02,lohitv,375,0,,,0,0,0,7510,25618,0,33128,0,0,0,,0
2014-10-02,shirink,YSB Cancel Save,0,,,0,0,0,4786,20087,7040,31913,0,0,0,,0
2014-10-02,shirink,YSB Managed Accounts,1,608,446,608,446,11,3721,20087,7040,31913,0,0,1,353,353
2014-10-02,shirink,YSB Outbound,0,,,0,0,0,4786,20087,7040,31913,0,0,0,,0
2014-10-02,shirink,YSB MerchantSolution,1,205,8,205,8,1,4572,20087,7040,31913,0,1,1,9,9
2014-10-02,shirink,375,1,1378,755,1378,755,5,2648,20087,7040,31913,0,0,1,1010,1010
2014-10-02,shafath,YSB Cancel Save,0,,,0,0,0,0,12482,485,12967,0,0,0,,0
2014-10-02,shafath,YSB Managed Accounts,0,,,0,0,0,0,12482,485,12967,0,0,0,,0
2014-10-02,shafath,YSB Outbound,0,,,0,0,0,0,12482,485,12967,0,0,0,,0
2014-10-02,shafath,YSB MerchantSolution,0,,,0,0,0,0,12482,485,12967,0,0,0,,0
2014-10-02,shafath,375,0,,,0,0,0,0,12482,485,12967,0,0,0,,0
2014-10-02,christur,YSB Cancel Save,0,,,0,0,0,1180,19269,12432,32881,0,0,0,,0
2014-10-02,christur,YSB Managed Accounts,0,,,0,0,0,1180,19269,12432,32881,0,0,0,,0
2014-10-02,christur,YSB Outbound,0,,,0,0,0,1180,19269,12432,32881,0,0,0,,0
2014-10-02,christur,YSB MerchantSolution,1,994,108,994,108,4,74,19269,12432,32881,0,0,1,74,74
2014-10-02,christur,375,0,,,0,0,0,1180,19269,12432,32881,0,0,0,,0
2014-10-02,smithmat,YSB Web Hosting Tech,1,1502,77,1502,77,7,15814,7603,7251,32254,0,0,1,233,233
2014-10-02,smithmat,YSB Managed Accounts,3,611.666687,98.66666412,1835,296,18,15251,7603,7251,32254,0,0,2,201,402
2014-10-02,smithmat,YSB Outbound,0,,,0,0,0,17400,7603,7251,32254,0,0,0,,0
2014-10-02,smithmat,375,7,388.8571472,39.57143021,2722,277,63,14338,7603,7251,32254,0,0,4,183.75,735
2014-10-02,smithmat,YSB Cancel Save,0,,,0,0,0,17400,7603,7251,32254,0,0,0,,0
2014-10-02,smithmat,YSB MerchantSolution,10,820.9000244,25,8209,250,58,8883,7603,7251,32254,0,0,3,438.3333435,1315
2014-10-02,stevdiaz,YSB Cancel Save,3,953.333313,32.33333206,2860,97,29,13033,12328,4000,32347,0,0,1,273,273
2014-10-02,stevdiaz,YSB Managed Accounts,0,,,0,0,0,16019,12328,4000,32347,0,0,0,,0
2014-10-02,stevdiaz,YSB Outbound,0,,,0,0,0,16019,12328,4000,32347,0,0,0,,0
2014-10-02,stevdiaz,YSB MerchantSolution,7,1168.714233,81.85713959,8181,575,51,7212,12328,4000,32347,0,0,4,441.5,1354
2014-10-02,stevdiaz,375,2,1527.5,29.5,3055,59,18,12887,12328,4000,32347,0,0,1,398,398
2014-10-02,2327,NCTechSuppMajor,0,,,0,0,0,86400,0,0,86400,0,0,0,,0
2014-10-02,2327,NCBillPayments,0,,,0,0,0,86400,0,0,86400,0,0,0,,0
2014-10-02,2327,NCBillingInvoic,0,,,0,0,0,86400,0,0,86400,0,0,0,,0
2014-10-02,2327,NCTechSuppMinor,0,,,0,0,0,86400,0,0,86400,0,0,0,,0
2014-10-02,2327,NCAdPlatSupport,0,,,0,0,0,86400,0,0,86400,0,0,0,,0
2014-10-02,duyckl,YSB Cancel Save,0,,,0,0,0,17287,6498,8319,32104,0,0,0,,0
2014-10-02,duyckl,YSB Managed Accounts,1,397,24,397,24,15,16851,6498,8319,32104,0,0,1,381,381
2014-10-02,duyckl,YSB Outbound,0,,,0,0,0,17287,6498,8319,32104,0,0,0,,0
2014-10-02,duyckl,YSB MerchantSolution,7,634,36,4438,252,66,12531,6498,8319,32104,0,0,2,379,758
2014-10-02,duyckl,375,9,923.111084,36,8308,324,81,8574,6498,8319,32104,0,0,6,373.8333435,2243
2014-10-02,mattbarr,YSB MDAS,0,,,0,0,0,470,31708,0,32178,0,0,0,,0
2014-10-02,mattbarr,YSB Managed Accounts,0,,,0,0,0,470,31708,0,32178,0,0,0,,0
2014-10-02,nfisher,AlexRutkin Test Skil,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,tbowers,YSB Cancel Save,0,,,0,0,0,18163,7472,6545,32180,0,0,0,,0
2014-10-02,tbowers,YSB Managed Accounts,0,,,0,0,0,18163,7472,6545,32180,0,0,0,,0
2014-10-02,tbowers,YSB Outbound,0,,,0,0,0,18163,7472,6545,32180,0,0,0,,0
2014-10-02,tbowers,YSB MerchantSolution,12,733.833313,87.75,8806,1053,59,8245,7472,6545,32180,0,3,3,10.66666698,32
2014-10-02,tbowers,375,5,1423.800049,140.6000061,7119,703,21,10320,7472,6545,32180,0,0,1,167,167
2014-10-02,perales,YSB Cancel Save,1,857,26,857,26,6,18270,7370,5838,32367,0,0,0,,0
2014-10-02,perales,YSB Managed Accounts,2,378.5,95,757,190,7,18205,7370,5838,32367,0,0,0,,0
2014-10-02,perales,YSB Outbound,0,,,0,0,0,19159,7370,5838,32367,0,0,0,,0
2014-10-02,perales,YSB MerchantSolution,4,938,121,3752,484,23,14900,7370,5838,32367,0,0,2,1090.5,2181
2014-10-02,perales,375,10,1001.700012,116.5999985,10017,1166,48,7928,7370,5838,32367,0,0,4,154.75,607
2014-10-02,dupuis,YSB Cancel Save,1,2285,445,2285,445,3,14404,12111,2024,31272,0,0,1,387,387
2014-10-02,dupuis,YSB Managed Accounts,1,909,354,909,354,3,15871,12111,2024,31272,0,0,1,232,232
2014-10-02,dupuis,YSB Outbound,0,,,0,0,0,17137,12111,2024,31272,0,0,0,,0
2014-10-02,dupuis,YSB MerchantSolution,4,1384.5,535,5538,2140,27,9432,12111,2024,31272,0,0,2,368,736
2014-10-02,dupuis,375,3,1117,379.6666565,3351,1139,23,12624,12111,2024,31272,0,0,2,491.5,983
2014-10-02,tqualls,YSB MDAS,0,,,0,0,0,6230,15834,8632,30696,0,0,0,,0
2014-10-02,tqualls,YSB Managed Accounts,7,529.7142944,137.5714264,3708,963,83,1476,15834,8632,30696,0,0,4,537.5,2031
2014-10-02,imsmith,YSB MDAS,0,,,0,0,0,0,30468,0,30468,0,0,0,,0
2014-10-02,imsmith,YSB Managed Accounts,0,,,0,0,0,0,30468,0,30468,0,0,0,,0
2014-10-02,nebenfuh,YSB MDAS,0,,,0,0,0,0,32678,0,32678,0,0,0,,0
2014-10-02,nebenfuh,YSB Managed Accounts,0,,,0,0,0,0,32678,0,32678,0,0,0,,0
2014-10-02,smjoshua,YSB MDAS,0,,,0,0,0,0,32293,0,32293,0,0,0,,0
2014-10-02,smjoshua,YSB Managed Accounts,0,,,0,0,0,0,32293,0,32293,0,0,0,,0
2014-10-02,falvey,YSB MDAS,0,,,0,0,0,8448,12162,11986,32596,0,0,0,,0
2014-10-02,falvey,YSB Managed Accounts,7,869.7142944,133.4285736,6088,934,45,1381,12162,11986,32596,0,0,5,118,590
2014-10-02,dandort,YSB MDAS,0,,,0,0,0,2162,24172,4354,30688,0,0,0,,0
2014-10-02,dandort,YSB Managed Accounts,1,497,58,497,58,8,1599,24172,4354,30688,0,0,1,1063,1063
2014-10-02,larryr,YSB MDAS,0,,,0,0,0,0,32371,0,32371,0,0,0,,0
2014-10-02,larryr,YSB Managed Accounts,0,,,0,0,0,0,32371,0,32371,0,0,0,,0
2014-10-02,fairchil,YSB T3 Billing,5,370,0,1850,0,57,110,10204,21613,33834,0,0,2,54,0
2014-10-02,kandrew,YSB Cancel Save,0,,,0,0,0,2712,29558,0,32270,0,0,0,,0
2014-10-02,kandrew,YSB Managed Accounts,0,,,0,0,0,2712,29558,0,32270,0,0,0,,0
2014-10-02,kandrew,YSB Outbound,0,,,0,0,0,2712,29558,0,32270,0,0,0,,0
2014-10-02,kandrew,YSB MerchantSolution,2,976,371,1952,742,7,11,29558,0,32270,0,0,2,585,51
2014-10-02,kandrew,375,0,,,0,0,0,2712,29558,0,32270,0,0,0,,0
2014-10-02,wilmeth,YSB T3 Billing,3,244.6666718,0,734,0,22,8114,11986,26946,47802,0,0,0,,0
2014-10-02,wilmeth,YSM Tier 3 Small Biz,29,259.5517273,0,7527,0,211,1132,11986,26946,47802,0,0,1,376,376
2014-10-02,wilde,NCTechSuppMajor,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,wilde,NCBillPayments,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,wilde,NCBillingInvoic,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,wilde,NCTechSuppMinor,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,wilde,NCAdPlatSupport,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,lindsayh,NCTechSuppMajor,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,lindsayh,NCBillPayments,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,lindsayh,NCBillingInvoic,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,lindsayh,NCTechSuppMinor,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,lindsayh,NCAdPlatSupport,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,mcgeel,NCTechSuppMajor,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,mcgeel,NCBillPayments,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,mcgeel,NCBillingInvoic,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,mcgeel,NCTechSuppMinor,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,mcgeel,NCAdPlatSupport,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,colpron,NCTechSuppMajor,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,colpron,NCBillPayments,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,colpron,NCBillingInvoic,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,colpron,NCTechSuppMinor,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,colpron,NCAdPlatSupport,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,hugh,YSB T3 Billing,0,,,0,0,0,0,42775,0,42775,0,0,0,,0
2014-10-02,hugh,YSM Tier 3 Small Biz,0,,,0,0,0,0,42775,0,42775,0,0,0,,0
2014-10-02,kalong,YSB Cancel Save,0,,,0,0,0,117,32288,0,32405,0,0,0,,0
2014-10-02,kalong,YSB Managed Accounts,0,,,0,0,0,117,32288,0,32405,0,0,0,,0
2014-10-02,kalong,YSB Outbound,0,,,0,0,0,117,32288,0,32405,0,0,0,,0
2014-10-02,kalong,YSB MerchantSolution,1,51,59,51,59,7,0,32288,0,32405,0,0,0,,0
2014-10-02,kalong,375,0,,,0,0,0,117,32288,0,32405,0,0,0,,0
2014-10-02,jillm,YSB Cancel Save,0,,,0,0,0,7346,25791,729,33866,0,0,0,,0
2014-10-02,jillm,YSB Managed Accounts,0,,,0,0,0,7346,25791,729,33866,0,0,0,,0
2014-10-02,jillm,YSB Outbound,0,,,0,0,0,7346,25791,729,33866,0,0,0,,0
2014-10-02,jillm,YSB MerchantSolution,3,908.333313,194,2725,582,29,4010,25791,729,33866,0,0,1,980,980
2014-10-02,jillm,375,1,2768,198,2768,198,14,4366,25791,729,33866,0,0,2,479,677
2014-10-02,eckenrod,YSB Cancel Save,0,,,0,0,0,4190,22757,3659,30606,0,0,1,1723,0
2014-10-02,eckenrod,YSB Managed Accounts,0,,,0,0,0,4190,22757,3659,30606,0,0,0,,0
2014-10-02,eckenrod,YSB Outbound,0,,,0,0,0,4190,22757,3659,30606,0,0,0,,0
2014-10-02,eckenrod,YSB MerchantSolution,2,543,273.5,1086,547,20,2537,22757,3659,30606,0,0,0,,0
2014-10-02,eckenrod,375,2,1227,32.5,2454,65,18,1653,22757,3659,30606,0,0,0,,0
2014-10-02,"McEnaney, Casey",YSB T3 Billing,0,,,0,0,0,0,52641,0,52641,0,0,0,,0
2014-10-02,"McEnaney, Casey",YSB Web Analytics,0,,,0,0,0,0,52641,0,52641,0,0,0,,0
2014-10-02,"McEnaney, Casey",YSM Tier 3 Small Biz,0,,,0,0,0,0,52641,0,52641,0,0,0,,0
2014-10-02,jcorco,YSB T3 Billing,1,161,0,161,0,7,6008,5793,16678,28647,0,0,0,,0
2014-10-02,jcorco,YSM Tier 3 Small Biz,22,134.3636322,85.3181839,2956,1877,173,1170,5793,16678,28647,0,0,1,539,539
2014-10-02,bariarol,YSB T3 Billing,3,224.6666718,0,674,0,16,3961,15420,10268,30339,0,0,0,,0
2014-10-02,bariarol,YSM Tier 3 Small Biz,14,258.4285584,0,3618,0,110,923,15420,10268,30339,0,0,3,71,213
2014-10-02,dangmarj,NCTechSuppMajor,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,dangmarj,NCBillPayments,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,dangmarj,NCBillingInvoic,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,dangmarj,NCTechSuppMinor,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-02,dangmarj,NCAdPlatSupport,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-03,dainva,YSB Cancel Save,0,,,0,0,0,8062,13699,10531,32292,0,0,0,,0
2014-10-03,dainva,YSB Managed Accounts,0,,,0,0,0,8062,13699,10531,32292,0,0,0,,0
2014-10-03,dainva,YSB Outbound,0,,,0,0,0,8062,13699,10531,32292,0,0,0,,0
2014-10-03,dainva,YSB MerchantSolution,8,483.875,94.375,3871,755,68,3368,13699,10531,32292,0,0,4,201,804
2014-10-03,dainva,375,1,2484,144,2484,144,9,5425,13699,10531,32292,0,0,0,,0
2014-10-03,azmathm,YSB Cancel Save,0,,,0,0,0,0,4210,6261,10471,0,0,0,,0
2014-10-03,azmathm,YSB Managed Accounts,0,,,0,0,0,0,4210,6261,10471,0,0,0,,0
2014-10-03,azmathm,YSB Outbound,0,,,0,0,0,0,4210,6261,10471,0,0,0,,0
2014-10-03,azmathm,YSB MerchantSolution,0,,,0,0,0,0,4210,6261,10471,0,0,0,,0
2014-10-03,azmathm,375,0,,,0,0,0,0,4210,6261,10471,0,0,0,,0
2014-10-03,ramzay,YSB T3 Billing,0,,,0,0,0,0,6081,0,6081,0,0,0,,0
2014-10-03,ramzay,YSM Tier 3 Small Biz,0,,,0,0,0,0,6081,0,6081,0,0,0,,0
2014-10-03,dilipd,YSB T3 Billing,0,,,0,0,0,4347,9492,37046,50885,0,0,0,,0
2014-10-03,dilipd,YSM Tier 3 Small Biz,25,162.9199982,0.079999998,4073,2,83,189,9492,37046,50885,0,0,0,,0
2014-10-03,bhuvanes,YSB Cancel Save,0,,,0,0,0,1253,5749,23997,30999,0,0,0,,0
2014-10-03,bhuvanes,VHT MS Tech,0,,,0,0,0,1253,5749,23997,30999,0,0,0,,0
2014-10-03,bhuvanes,YSB Outbound,0,,,0,0,0,1253,5749,23997,30999,0,0,0,,0
2014-10-03,bhuvanes,YSB MerchantSolution,0,,,0,0,0,1253,5749,23997,30999,0,0,0,,0
2014-10-03,bhuvanes,375,3,299,66.66666412,897,200,28,128,5749,23997,30999,0,1,1,15,15
2014-10-03,yamuna,YSB T3 Billing,0,,,0,0,0,0,6090,0,6090,0,0,0,,0
2014-10-03,yamuna,YSM Tier 3 Small Biz,0,,,0,0,0,0,6090,0,6090,0,0,0,,0
2014-10-03,bharath1,YSB Cancel Save,0,,,0,0,0,3818,4108,12754,20680,0,0,0,,0
2014-10-03,bharath1,YSB Managed Accounts,0,,,0,0,0,3818,4108,12754,20680,0,0,0,,0
2014-10-03,bharath1,YSB Outbound,0,,,0,0,0,3818,4108,12754,20680,0,0,0,,0
2014-10-03,bharath1,YSB MerchantSolution,3,1148,113,3444,339,35,0,4108,12754,20680,0,0,0,,0
2014-10-03,bharath1,375,0,,,0,0,0,3818,4108,12754,20680,0,0,0,,0
2014-10-03,ancilava,YSB Cancel Save,0,,,0,0,0,800,17683,14767,33250,0,0,0,,0
2014-10-03,ancilava,YSB Managed Accounts,0,,,0,0,0,800,17683,14767,33250,0,0,0,,0
2014-10-03,ancilava,YSB Outbound,0,,,0,0,0,800,17683,14767,33250,0,0,0,,0
2014-10-03,ancilava,YSB MerchantSolution,1,790,0,790,0,10,0,17683,14767,33250,0,0,0,,0
2014-10-03,ancilava,375,0,,,0,0,0,800,17683,14767,33250,0,0,0,,0
2014-10-03,haritas,YSB Cancel Save,0,,,0,0,0,744,7772,16271,24787,0,0,0,,0
2014-10-03,haritas,YSB Managed Accounts,1,480,4,480,4,9,251,7772,16271,24787,0,0,0,,0
2014-10-03,haritas,YSB Outbound,0,,,0,0,0,744,7772,16271,24787,0,0,0,,0
2014-10-03,haritas,YSB MerchantSolution,0,,,0,0,0,744,7772,16271,24787,0,0,0,,0
2014-10-03,haritas,375,0,,,0,0,0,744,7772,16271,24787,0,0,0,,0
2014-10-03,sanjanak,YSB Cancel Save,1,506,124,506,124,12,13698,11693,7284,33317,0,0,0,,0
2014-10-03,sanjanak,YSB Managed Accounts,1,1067,118,1067,118,2,13153,11693,7284,33317,0,0,1,1999,1999
2014-10-03,sanjanak,YSB Outbound,0,,,0,0,0,14340,11693,7284,33317,0,0,0,,0
2014-10-03,sanjanak,YSB MerchantSolution,11,774.2727051,166.8181763,8517,1835,118,3870,11693,7284,33317,0,0,3,284,852
2014-10-03,sanjanak,375,2,368.5,64.5,737,129,16,13458,11693,7284,33317,0,0,2,388,694
2014-10-03,eshanan,YSB Cancel Save,0,,,0,0,0,13009,14152,6099,33260,0,0,0,,0
2014-10-03,eshanan,YSB Managed Accounts,3,317.3333435,305.3333435,952,1179,28,10850,14152,6099,33260,0,0,4,200,590
2014-10-03,eshanan,YSB Outbound,0,,,0,0,0,13009,14152,6099,33260,0,0,0,,0
2014-10-03,eshanan,YSB MerchantSolution,8,720,292.875,5760,2343,65,4841,14152,6099,33260,0,1,7,223.2857208,1424
2014-10-03,eshanan,375,1,670,393,670,393,10,11936,14152,6099,33260,0,0,0,,0
2014-10-03,jitender,YSB Cancel Save,0,,,0,0,0,4990,15928,11473,32391,0,0,0,,0
2014-10-03,jitender,YSB Managed Accounts,1,324,629,324,629,10,4027,15928,11473,32391,0,0,1,322,322
2014-10-03,jitender,YSB Outbound,0,,,0,0,0,4990,15928,11473,32391,0,0,0,,0
2014-10-03,jitender,YSB MerchantSolution,2,830.5,141,1661,282,20,3027,15928,11473,32391,0,0,1,218,218
2014-10-03,jitender,375,1,996,249,996,249,5,3740,15928,11473,32391,0,0,1,274,274
2014-10-03,suganyab,YSB Cancel Save,0,,,0,0,0,13088,13430,6469,32987,0,0,0,,0
2014-10-03,suganyab,YSB Managed Accounts,2,704.5,174.5,1409,349,23,11307,13430,6469,32987,0,0,2,238,476
2014-10-03,suganyab,YSB Outbound,0,,,0,0,0,13088,13430,6469,32987,0,0,0,,0
2014-10-03,suganyab,YSB MerchantSolution,5,923,199.8000031,4615,999,47,7427,13430,6469,32987,0,0,4,592.75,2268
2014-10-03,suganyab,375,3,839.333313,112.6666641,2518,338,24,10208,13430,6469,32987,0,0,1,745,745
2014-10-03,amreenb,YSB Cancel Save,0,,,0,0,0,6562,10561,15406,32529,0,0,0,,0
2014-10-03,amreenb,YSB Managed Accounts,0,,,0,0,0,6562,10561,15406,32529,0,0,0,,0
