Calendar Date,Week End Date,YYYY Mm,Queue,Vendor Location Detail,Agent Name,CSR Completed In Service Level,CSR Completed Out Of Service Level,CSR Complete Total,CSR Escalation,CSR Redirect Total,EPH Count,EPH Time,EPH,MSG Age
9/14/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,haritas,12,2,14,0,1,15,930,54,"11,800"
9/14/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,lohitv,1,1,2,0,0,3,72,100,"1,743"
9/14/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,maryjert,2,0,2,0,1,2,"1,936",4,843
9/14/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,raghavsa,0,18,18,0,2,18,"12,636",5,"38,236"
9/14/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,12,10,22,0,0,,,,"27,791"
9/14/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,lohitv,8,9,17,0,0,,,,"24,092"
9/14/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,1,24,150,16
9/14/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,3,0,3,0,1,4,"2,880",4,443
9/14/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-phone-ET,SMB - Agents,arunya,0,1,1,0,0,,,,"2,919"
9/14/2014,9/20/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,lohitv,3,1,4,0,0,4,439,33,"4,541"
9/14/2014,9/20/2014,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,lohitv,0,1,1,0,0,1,172,21,"2,798"
9/14/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,29,0,29,0,0,29,"20,624",5,"18,365"
9/14/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,27,0,27,0,0,26,"17,644",6,"16,421"
9/14/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bharath1,21,0,21,1,0,21,"17,754",4,"19,469"
9/14/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,lohitv,39,0,39,1,0,39,"22,219",6,"11,799"
9/14/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,26,1,27,0,2,31,"25,681",4,"16,467"
9/14/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,22,5,27,1,0,27,"27,604",4,"37,864"
9/14/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-phone-FL,SMB - Agents,arunya,1,0,1,0,0,,,,2
9/15/2014,9/20/2014,2014-09,SMB-BillingEscalations-Billing-ET,SMB - Escalation Team,abduljab,1,0,1,0,0,1,35,103,146
9/15/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,amreenb,4,0,4,0,0,4,"11,126",1,"1,069"
9/15/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,arifha,1,0,1,0,0,1,59,61,68
9/15/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,arunya,17,0,17,0,0,16,"10,555",6,"9,427"
9/15/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,ashishk1,1,0,1,0,0,1,650,6,222
9/15/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bharath1,6,0,6,0,0,6,"3,658",6,"1,744"
9/15/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,eshanan,1,0,1,0,0,1,"8,419",0,215
9/15/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,1,"7,985",0,325
9/15/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,maryjert,2,0,2,0,1,2,579,12,86
9/15/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,shafath,5,0,5,1,1,5,"3,644",5,"3,536"
9/15/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sunilrd,7,0,7,0,0,7,"4,777",5,"5,133"
9/15/2014,9/20/2014,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,amreenb,0,3,3,1,0,6,"9,291",1,"11,560"
9/15/2014,9/20/2014,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,arifha,0,3,3,0,0,5,"2,185",5,"12,403"
9/15/2014,9/20/2014,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,ashishk1,0,5,5,0,0,5,"3,721",5,"34,310"
9/15/2014,9/20/2014,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,lohitv,4,11,15,1,1,16,"12,398",4,"46,041"
9/15/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,amreenb,12,0,12,0,5,13,"8,012",5,"2,171"
9/15/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arifha,23,0,23,0,7,23,"8,344",10,"2,087"
9/15/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arunya,5,0,5,0,0,5,"1,071",17,567
9/15/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,ashishk1,3,0,3,0,2,3,573,19,83
9/15/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bharath1,11,0,11,0,0,11,"8,419",5,"3,954"
9/15/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,lohitv,10,0,10,0,0,10,4,"9,000",530
9/15/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,maryjert,3,0,3,0,1,6,897,12,414
9/15/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,raghavsa,3,0,3,0,1,3,458,24,741
9/15/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,suganyab,5,0,5,1,0,5,"5,855",3,"1,094"
9/15/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,5,0,5,0,0,,,,"3,071"
9/15/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,lohitv,19,0,19,0,0,,,,"1,685"
9/15/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,shafath,8,0,8,0,0,,,,"4,168"
9/15/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,sunilrd,3,0,3,0,0,,,,40
9/15/2014,9/20/2014,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,haritas,4,0,4,0,0,,,,"1,998"
9/15/2014,9/20/2014,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,lohitv,1,0,1,0,0,,,,"1,162"
9/15/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,arifha,2,0,2,0,0,2,39,185,47
9/15/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,lohitv,5,0,5,0,0,5,"1,261",14,300
9/15/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,6,0,6,0,4,8,"5,360",4,991
9/15/2014,9/20/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,raghavsa,1,0,1,0,0,1,74,49,494
9/15/2014,9/20/2014,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,lohitv,3,0,3,0,0,3,548,20,"1,573"
9/15/2014,9/20/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,haritas,1,1,2,0,1,2,332,22,"2,196"
9/15/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,amreenb,7,0,7,1,0,10,"10,074",3,"1,015"
9/15/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arifha,13,0,13,0,0,14,"18,721",2,"2,495"
9/15/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,11,0,11,0,0,12,"5,003",8,"6,617"
9/15/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ashishk1,18,0,18,0,0,19,"20,919",3,"2,851"
9/15/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,6,4,10,0,0,11,"10,847",3,"53,611"
9/15/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bharath1,13,0,13,0,0,13,"11,703",4,"8,123"
9/15/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,19,0,19,0,0,18,"12,892",5,"9,261"
9/15/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,haritas,5,0,5,0,0,5,"5,715",3,"2,497"
9/15/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,lohitv,9,0,9,0,0,9,"3,712",9,686
9/15/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,9,0,9,0,2,12,"8,215",4,"3,530"
9/15/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,9,0,9,0,0,10,"27,017",1,"5,538"
9/15/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,suganyab,7,0,7,1,0,8,"27,872",1,"1,319"
9/15/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,8,0,8,0,0,8,"10,906",3,"5,362"
9/15/2014,9/20/2014,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,raghavsa,1,0,1,1,0,,,,38
9/16/2014,9/20/2014,2014-09,SMB-Abuse-Abuse-FL,SMB - Agents,amreenb,1,0,1,0,0,0,275,13,116
9/16/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,arunya,6,0,6,0,0,6,"4,000",5,"3,912"
9/16/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,ashishk1,2,0,2,0,0,2,"2,180",3,156
9/16/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bharath1,4,0,4,0,0,4,"2,803",5,"1,825"
9/16/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bhuvanes,9,0,9,0,0,9,"3,528",9,"1,962"
9/16/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,dainva,1,0,1,0,0,3,"6,849",1,211
9/16/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,eshanan,1,0,1,0,0,1,"1,733",2,66
9/16/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,14,0,14,0,0,13,"4,405",11,"3,056"
9/16/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sindhupk,1,0,1,0,0,1,47,77,60
9/16/2014,9/20/2014,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,jitender,0,1,1,0,0,2,"1,465",2,"7,922"
9/16/2014,9/20/2014,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,lohitv,9,0,9,0,1,10,"3,155",10,"4,742"
9/16/2014,9/20/2014,2014-09,SMB-CommerceCentral-Tech-phone-ET,SMB - Escalation Team,yamuna,0,1,1,0,0,,,,"71,533"
9/16/2014,9/20/2014,2014-09,SMB-Domains-Tech-ET,SMB - Escalation Team,abduljab,1,0,1,0,0,1,"1,197",3,852
9/16/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,amreenb,17,0,17,0,2,17,"10,629",6,"9,465"
9/16/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arifha,7,0,7,0,0,10,"18,974",1,"6,723"
9/16/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arunya,10,0,10,0,1,10,"3,422",11,"8,714"
9/16/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,ashishk1,14,0,14,0,0,16,"15,670",3,"6,469"
9/16/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bhuvanes,9,0,9,0,0,9,"2,416",13,"6,851"
9/16/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,eshanan,1,0,1,0,1,1,46,78,5
9/16/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,jitender,4,0,4,1,0,4,"1,839",8,107
9/16/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,lohitv,6,0,6,0,0,7,199,109,"1,500"
9/16/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shirink,26,0,26,0,0,25,"17,047",5,"10,378"
9/16/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sushimd,9,0,9,0,0,10,"20,350",2,"9,343"
9/16/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,19,0,19,0,0,,,,"12,017"
9/16/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,jitender,3,0,3,0,0,,,,"2,589"
9/16/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,lohitv,13,0,13,0,0,,,,"3,004"
9/16/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,sunilrd,2,0,2,0,0,,,,483
9/16/2014,9/20/2014,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,dainva,1,0,1,0,0,,,,174
9/16/2014,9/20/2014,2014-09,SMB-MDAS-Tech-FL,SMB - Agents,lohitv,1,0,1,0,0,1,13,277,48
9/16/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,eshanan,4,0,4,0,0,4,"3,353",4,275
9/16/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,haritas,5,0,5,1,0,5,"12,769",1,"1,270"
9/16/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,lohitv,3,0,3,0,0,3,"5,839",2,103
9/16/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,1,0,1,0,0,1,"2,104",2,40
9/16/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sindhupk,1,0,1,0,0,1,344,10,67
9/16/2014,9/20/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,dainva,7,0,7,0,1,8,"4,931",5,"4,093"
9/16/2014,9/20/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,eshanan,1,0,1,0,1,1,340,11,107
9/16/2014,9/20/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,sindhupk,1,0,1,0,0,2,553,7,399
9/16/2014,9/20/2014,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,dainva,1,2,3,0,0,3,386,28,"3,903"
9/16/2014,9/20/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,bhuvanes,1,0,1,0,0,1,563,6,90
9/16/2014,9/20/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,dainva,2,0,2,0,0,2,278,26,75
9/16/2014,9/20/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,haritas,2,0,2,0,0,2,667,11,823
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,amreenb,17,0,17,0,1,16,"20,042",3,"3,642"
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ancilava,15,0,15,0,0,15,"12,310",4,"5,143"
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arifha,1,0,1,1,0,6,"4,568",1,312
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,19,0,19,0,0,19,"13,219",5,"8,638"
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ashishk1,10,0,10,0,0,11,"8,603",4,702
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bharath1,29,0,29,0,1,28,"25,785",4,"13,886"
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,16,0,16,1,0,16,"11,312",5,"6,189"
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,christur,17,0,17,0,0,18,"17,316",4,"7,552"
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,dainva,13,0,13,0,0,14,"10,811",4,"3,729"
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,eshanan,14,0,14,0,0,13,"17,359",3,"2,064"
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,haritas,3,0,3,0,0,6,"4,698",2,"1,253"
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jitender,6,0,6,0,0,6,"4,433",5,"2,317"
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,lohitv,18,0,18,1,0,22,"18,493",4,"3,474"
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,29,0,29,0,0,38,"14,944",7,"8,672"
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,5,0,5,0,0,4,"13,030",1,"3,953"
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shirink,4,0,4,0,0,6,"4,258",3,360
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sindhupk,6,0,6,0,1,7,"3,318",7,"1,466"
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,7,0,7,0,0,9,"17,047",1,"4,979"
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sushimd,3,0,3,0,0,3,"9,160",1,729
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-phone-ET,SMB - Escalation Team,abduljab,1,0,1,0,0,,,,31
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-phone-FL,SMB - Agents,amreenb,1,0,1,0,0,,,,8
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-phone-FL,SMB - Agents,arunya,1,0,1,0,0,,,,3
9/16/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-phone-FL,SMB - Agents,jaditya,0,1,1,0,0,,,,"5,091"
9/17/2014,9/20/2014,2014-09,SMB-BillingEscalations-Billing-ET,SMB - Escalation Team,abduljab,2,0,2,0,0,2,59,122,173
9/17/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,amreenb,1,0,1,0,0,1,517,7,161
9/17/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,arifha,1,0,1,0,0,1,"1,211",3,139
9/17/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,arunya,11,0,11,0,0,12,"4,524",9,"6,217"
9/17/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,ashishk1,1,0,1,0,0,1,"5,007",1,150
9/17/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,10,0,10,0,0,9,"5,403",7,"3,963"
9/17/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bhuvanes,6,0,6,0,0,6,"1,564",14,"1,505"
9/17/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,christur,3,0,3,0,0,3,"2,530",4,334
9/17/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,dainva,2,0,2,0,0,3,"9,286",1,93
9/17/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,8,0,8,0,0,8,"3,638",8,"2,277"
9/17/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,lohitv,3,0,3,0,0,4,"2,215",5,18
9/17/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,maryjert,1,0,1,0,0,1,"3,102",1,457
9/17/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,shirink,1,0,1,0,0,1,617,6,254
9/17/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sunilrd,1,0,1,0,0,1,197,18,28
9/17/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sushimd,1,0,1,0,0,1,655,5,26
9/17/2014,9/20/2014,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,jitender,0,1,1,0,0,1,"1,533",2,"6,696"
9/17/2014,9/20/2014,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,lohitv,5,0,5,0,0,5,"4,265",4,702
9/17/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,amreenb,11,0,11,0,1,12,"7,979",5,"6,073"
9/17/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arifha,4,0,4,0,0,5,"4,387",3,"1,618"
9/17/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arunya,13,0,13,0,1,13,"2,733",17,"8,369"
9/17/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,ashishk1,12,0,12,0,0,12,"9,510",5,"7,838"
9/17/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,azmathm,2,0,2,0,0,2,346,21,749
9/17/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bharath1,18,0,18,0,0,18,"11,205",6,"15,209"
9/17/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bhuvanes,7,0,7,0,0,7,"3,109",8,"5,381"
9/17/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,jitender,8,0,8,0,0,8,"1,792",16,"2,760"
9/17/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,lohitv,3,0,3,0,0,3,25,432,70
9/17/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,maryjert,2,0,2,0,0,4,"56,540",0,"1,757"
9/17/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shirink,9,0,9,0,0,13,"8,346",4,"1,294"
9/17/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sushimd,3,0,3,0,0,3,"2,481",4,84
9/17/2014,9/20/2014,2014-09,SMB-EscalationTeam-Tech-ET,SMB - Escalation Team,abduljab,1,0,1,0,0,1,25,144,18
9/17/2014,9/20/2014,2014-09,SMB-Feedback-Tech-ET,SMB - Agents,lohitv,1,0,1,0,0,1,684,5,609
9/17/2014,9/20/2014,2014-09,SMB-LocalBasic-Tech-FL,SMB - Agents,lohitv,1,1,2,0,0,1,323,22,"2,248"
9/17/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,dainva,3,0,3,0,0,,,,"3,461"
9/17/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,5,0,5,0,0,,,,"2,262"
9/17/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,lohitv,22,0,22,0,0,,,,"5,558"
9/17/2014,9/20/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,sunilrd,8,0,8,0,0,,,,"6,781"
9/17/2014,9/20/2014,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,dainva,6,0,6,0,0,,,,"4,912"
9/17/2014,9/20/2014,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,lohitv,1,0,1,1,0,,,,797
9/17/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-ET,SMB - Agents,haritas,0,1,1,0,0,1,"2,286",2,"1,457"
9/17/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,dainva,2,0,2,0,0,2,"3,542",2,181
9/17/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,haritas,4,0,4,0,0,4,"8,657",2,"1,326"
9/17/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,lohitv,1,0,1,0,0,1,"1,170",3,28
9/17/2014,9/20/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sunilrd,3,0,3,0,0,3,"11,263",1,718
9/17/2014,9/20/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,arifha,6,0,6,0,0,6,"2,382",9,"4,574"
9/17/2014,9/20/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,lohitv,1,0,1,0,0,1,"2,089",2,6
9/17/2014,9/20/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,sushimd,1,0,1,0,0,1,"1,032",3,450
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,amreenb,13,0,13,0,0,15,"23,007",2,"1,351"
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ancilava,17,0,17,2,0,17,"11,161",5,"9,258"
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arifha,4,0,4,0,0,4,"5,020",3,136
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,13,0,13,0,0,13,"8,123",6,"5,952"
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ashishk1,6,0,6,0,0,6,"8,660",2,458
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,12,0,12,1,0,13,"7,800",6,"6,774"
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bharath1,11,0,11,0,0,11,"12,538",3,"6,655"
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,9,0,9,0,0,9,"8,364",4,"4,233"
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,christur,17,0,17,0,0,17,"22,901",3,"6,459"
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,dainva,2,0,2,0,0,3,"3,600",2,69
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,haritas,8,0,8,0,0,9,"13,033",2,"4,549"
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jitender,1,0,1,0,0,1,295,12,158
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,lohitv,5,0,5,0,0,7,"56,792",0,355
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,20,0,20,0,0,23,"19,455",4,"6,770"
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shirink,2,0,2,0,0,2,799,9,112
9/17/2014,9/20/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,11,0,11,0,0,15,"13,934",3,"5,379"
